timestamp,outdoor_air_temp,return_air_temp,mixed_air_temp,supply_air_temp,damper_position,cooling_valve_position,supply_fan_speed,static_pressure,fault_label
2026-06-01 01:55:00,14.257789372085048,22.112719089283708,20.699566813354807,13.057599951094762,19.554673623251027,65.8106999702409,38.15118840627644,0.7099955974598439,none
2026-06-01 02:00:00,14.101262260822212,22.259745100953946,20.763455534300135,13.080589571982872,19.46075735649333,65.99638611004467,41.784673074261825,0.7406508074271808,none
2026-06-01 02:05:00,14.088410021298618,22.214038138733347,20.552869786641114,13.043270064595873,19.453046012779172,65.37656812660259,42.424820862128875,0.6911423091045296,none
2026-06-01 02:10:00,14.402555617261873,22.176620686864343,20.892675905801486,13.080905494969143,19.641533370357124,66.36585381050601,43.27912513046124,0.7329852022662577,none
2026-06-01 02:15:00,14.299895382519788,21.970474777402664,21.273744955290177,13.10590235181734,19.579937229511874,67.41010983549941,36.82197755558133,0.6575795778390474,none
2026-06-01 02:20:00,14.28663102054073,22.07348176811334,20.687697425009386,12.945063714209077,19.571978612324436,65.7759791809738,37.26575293497694,0.6859127652581647,none
2026-06-01 02:25:00,14.265436317461067,22.319052678535456,20.763759212381625,13.016578112283923,19.55926179047664,65.99726390361758,37.12874705099895,0.6731750633180357,none
2026-06-01 02:30:00,14.9251001493577,21.80437762917916,20.17204108015103,13.348651674973938,19.95506008961462,64.1963364500453,42.57771401154002,0.7709763473793875,none
2026-06-01 02:35:00,13.884983287667598,21.81147766639094,20.151711542997752,13.028406205800227,19.33098997260056,64.1310664773101,40.83444890883906,0.7573775893832778,none
2026-06-01 02:40:00,13.82554532363742,22.05442941938511,20.42389726189109,13.008512699290783,19.295327194182452,64.98567950760923,40.160398432939445,0.7380920120935199,none
2026-06-01 02:45:00,13.69161952279202,22.124583907079636,20.39727213796104,13.02057690144528,19.21497171367521,64.90388268718135,40.4592573876949,0.685644582165114,none
2026-06-01 02:50:00,14.254005996375335,21.752768050220798,20.283364261707,12.956418296336755,19.5524035978252,64.54958018527303,39.88644344572251,0.7161475042493739,none
2026-06-01 02:55:00,14.453492700449084,21.977571230976007,20.853030523268046,12.91292880725584,19.672095620269452,66.25335611725781,37.75771590518699,0.6616459578880922,none
2026-06-01 03:00:00,13.95442101693805,21.971800367731365,20.66805470113709,13.041735704873087,19.37265261016283,65.71836435074147,41.026345579569806,0.7237919630580256,none
2026-06-01 03:05:00,13.665841192575716,21.33541596531896,19.831129051870185,12.89885695960817,19.19950471554543,63.069408730668485,39.627722988692625,0.7364444189264191,none
2026-06-01 03:10:00,13.677821741068641,21.93412180322237,20.106703604506812,12.970897014104557,19.206693044641185,63.985714011699166,37.59935697304142,0.7305579854717844,none
2026-06-01 03:15:00,14.277365729221053,21.95280465014546,20.718469605786243,12.841897058694743,19.56641943753263,65.86584993978296,41.148570890716115,0.7433739105215003,none
2026-06-01 03:20:00,14.327744083747412,21.951912117153093,20.448020008181448,13.021602360906863,19.596646450248446,65.05946008880699,39.148424727454824,0.7509415447400598,none
2026-06-01 03:25:00,14.264811001543523,22.424774282373182,20.48347623247803,13.116838988835205,19.558886600926115,65.1673420223831,40.45496697368275,0.7314324273975858,none
2026-06-01 03:30:00,13.802237226094038,21.63526051044734,20.267434499458105,12.957617028017816,19.281342335656422,64.49946081166591,39.75004167740395,0.7109935252589227,none
2026-06-01 03:35:00,14.185972445484602,21.752613228638616,20.48137913341015,12.598324312622136,19.511583467290762,65.16097976104429,41.782757544449616,0.7604718756465793,none
2026-06-01 03:40:00,14.168212299558625,21.2163412605042,19.356709069213185,13.118074308811094,19.500927379735174,61.377692727793445,40.44032594845788,0.7507168905929633,none
2026-06-01 03:45:00,14.241193195465762,21.855725000147757,20.20257546206519,13.024036768551952,19.544715917279458,64.29392496801266,38.23259965028639,0.6901356462525797,none
2026-06-01 03:50:00,14.53820345421981,21.8813069337622,20.410941554525134,12.801353709997308,19.722922072531887,64.94592509402736,40.64400644707706,0.7365215193337186,none
2026-06-01 03:55:00,14.318701661003782,21.847006847099724,20.51902212305472,13.154654048464655,19.59122099660227,65.27483012647221,40.70937744894612,0.7168456183614702,none
2026-06-01 04:00:00,14.544158814916212,22.33230320184513,20.692825949336157,12.720314959856832,19.726495288949728,65.7909899853842,41.022665948077744,0.66792348351861,none
2026-06-01 04:05:00,14.346632792708126,22.25818525670109,20.54046127714016,13.209081523064894,19.607979675624875,65.33934039600851,42.07174850946382,0.7497771828391102,none
2026-06-01 04:10:00,14.48591215349018,22.02335701728019,20.684551347247524,12.988526676070558,19.691547292094107,65.7667643273076,38.76803442964565,0.6713086099834498,none
2026-06-01 04:15:00,14.677074254374572,21.888816083938043,20.36677638600794,12.546226984924534,19.806244552624744,64.80972384638581,41.335871334361066,0.7405336969549015,none
2026-06-01 04:20:00,13.899596705770467,22.30785690043206,20.790130654911145,13.035665917452647,19.33975802346228,66.0733191422793,36.55036552431839,0.6463437351297109,none
2026-06-01 04:25:00,14.416068559194692,21.994072642049243,20.282718903538594,12.918761526381811,19.649641135516816,64.54755246321452,39.76003036942339,0.696490230644765,none
2026-06-01 04:30:00,14.420814678192588,21.754518988324463,20.042796965796235,12.888630141635373,19.652488806915553,63.777292905144144,39.45068023038471,0.7025974777910072,none
2026-06-01 04:35:00,14.421957027747085,21.485125396754633,20.248042443492466,12.852454847708756,19.653174216648253,64.43825652245656,42.89569044036056,0.7792172666322248,none
2026-06-01 04:40:00,14.639480803216125,21.867605651831294,20.488119930759762,12.974556841828026,19.783688481929676,65.1814219897732,39.68732914204703,0.7014931813367984,none
2026-06-01 04:45:00,15.422994592232252,22.226393085151784,21.032937728587285,12.902962263766574,20.25379675533935,66.75790991175006,41.21597755634322,0.6974786918424846,none
2026-06-01 04:50:00,14.557580888296929,22.68296160686293,20.97293580528398,12.628661951362323,19.734548532978156,66.59131841135662,36.47644275425488,0.7027418944938469,none
2026-06-01 04:55:00,15.37349729617653,22.01848310385684,20.51557357643103,13.254413577335441,20.224098377705918,65.26443104677986,39.29648407062284,0.7078626649029671,none
2026-06-01 05:00:00,14.398648861078168,21.77039334546391,20.594786267744105,12.951128468807639,19.639189316646902,65.5017358006182,38.30728026513284,0.7301750589405429,none
2026-06-01 05:05:00,15.026751022622117,21.644510437514736,20.015304610746426,12.853612996824348,20.01605061357327,63.686887096180364,44.95102224659105,0.7292517794977924,none
2026-06-01 05:10:00,15.317969659538916,22.16558646889168,21.033291242544113,12.774315263490934,20.19078179572335,66.7588864976702,38.666406485757285,0.7156568683502518,none
2026-06-01 05:15:00,15.582732034123348,21.470615184284718,20.536553147000273,13.154146413490585,20.34963922047401,65.32759872874094,40.146558145322906,0.7952594690643988,none
2026-06-01 05:20:00,15.731274277605207,22.165103530421465,21.0221262196769,12.740313606180697,20.438764566563123,66.72801527026803,40.25315160455034,0.7148468440653725,none
2026-06-01 05:25:00,15.86578205994011,22.245313481878874,20.7987059909534,13.026797460371593,20.519469235964067,66.0979771589615,36.82104341812669,0.7001702596360323,none
2026-06-01 05:30:00,15.513683248770743,22.130883835969858,20.623744080612564,12.883270199625283,20.308209949262444,65.58768007744023,38.947929178913775,0.6617522256901817,none
2026-06-01 05:35:00,15.57598341819112,21.934101498418432,20.59849370426266,12.894916067887534,20.345590050914673,65.51276310535111,40.809533025298514,0.7008868855626235,none
2026-06-01 05:40:00,16.21483480755104,22.169482196064045,20.676141305509613,12.77928809380482,20.728900884530624,65.74210695692315,40.17144455048257,0.7351631774651436,none
2026-06-01 05:45:00,15.908759810215535,22.05128151133849,20.59694591023104,12.875936113495667,20.545255886129322,65.508160243542,35.39917805598412,0.6732964921728064,none
2026-06-01 05:50:00,15.59150677618384,21.766562847441822,20.63858296643525,13.001762478301371,20.354904065710304,65.63155487626216,38.866017110990796,0.7293611257059497,none
2026-06-01 05:55:00,15.767773417920564,22.555123696712506,21.296256581065915,13.047062445269798,20.46066405075234,67.46977445022333,42.04164332289378,0.7490813071570481,none
2026-06-01 06:00:00,15.975364836106976,21.894496186116847,20.466115075333292,12.842881503743405,20.585218901664184,65.11460094618204,41.17644585462587,0.6898706837606741,none
2026-06-01 06:05:00,16.66675985136335,22.232725690134973,21.199094139075918,12.981813119512518,21.00005591081801,67.210680117737,42.43606670365041,0.7699477221079478,none
2026-06-01 06:10:00,16.652248633502943,21.274415715191285,20.395021144534322,13.177690886194082,20.991349180101764,64.89694973564293,38.02870532515342,0.6669490942985553,none
2026-06-01 06:15:00,17.001427620826558,22.38294126483428,21.543991526654324,12.667474288610185,21.200856572495933,68.11222335808719,42.561859070558114,0.7175472153902421,none
2026-06-01 06:20:00,16.68679806397307,22.440629123396374,21.345456893336436,12.998746205281629,21.012078838383843,67.5994170603841,39.911187903421634,0.7261740506933996,none
2026-06-01 06:25:00,17.056028098958212,22.00895013613799,21.168981858166564,12.809843210919565,21.233616859374926,67.12954258111895,43.184445001877876,0.7924862502552203,none
2026-06-01 06:30:00,17.38014472551717,22.167631310421328,21.237180045965275,12.789463165576695,21.428086835310303,67.31273067017722,40.00660886816755,0.6899365803815157,none
2026-06-01 06:35:00,17.14578419720325,22.16755455448227,21.294532492118105,13.052202302599618,21.28747051832195,67.46521266616395,35.905049014571375,0.6916709257191577,none
2026-06-01 06:40:00,17.594098604214597,21.80716492910778,20.641553575978378,12.890949706266488,21.556459162528757,65.64032477371619,41.698509142614284,0.7382686872058246,none
2026-06-01 06:45:00,17.29066775941652,22.164136691631803,21.098113024809305,12.75663937475298,21.374400655649914,66.93699263846108,39.112972644050714,0.7326245804855789,none
2026-06-01 06:50:00,17.55638159459938,21.757410859038234,20.84497184916505,13.264856638413997,21.533828956759628,66.23039673765066,39.24754077726303,0.7495012427084771,none
2026-06-01 06:55:00,17.697118777116497,21.8173729229064,20.877895215422754,13.184017902866366,21.618271266269897,66.32399993892662,37.09380713786046,0.6846281991828256,none
2026-06-01 07:00:00,17.521664141764383,23.83808294296369,22.56800918801507,12.613538808728164,21.51299848505863,70.51888788862783,83.24439899801209,1.0963106692219853,none
2026-06-01 07:05:00,18.346878840959132,23.79239730721006,22.72081660166254,12.705114374399587,22.008127304575478,70.84721619618965,78.9577976523943,1.0715720327839457,none
2026-06-01 07:10:00,18.118250158038638,23.288087349365263,22.235846252680837,13.118691414263736,21.870950094823183,69.77903850167627,83.15007154982504,1.1187193477647477,none
2026-06-01 07:15:00,18.46668812573906,23.279927096949688,22.181774536136253,12.943025233392506,22.080012875443437,69.65507194016648,79.1375136768143,1.0481578084061631,none
2026-06-01 07:20:00,18.811352569636767,23.306321019262697,22.15738985606298,13.300114928870991,22.28681154178206,69.5988334786874,78.14450959570145,1.0298791840761905,none
2026-06-01 07:25:00,18.95663895154208,23.719791869939648,22.873522042876882,13.1232672797082,22.37398337092525,71.16810001355259,82.63905834805962,1.046874932576031,none
2026-06-01 07:30:00,19.204686584668398,23.20000456575688,22.370093173362548,13.059893104770799,22.52281195080104,70.08248223752648,79.85333050199954,0.9950570420515081,none
2026-06-01 07:35:00,19.061101499926618,23.607013791710784,22.38334009431387,12.795627461634913,22.43666089995597,70.1120947998664,79.87285598528969,1.0306442419025625,none
2026-06-01 07:40:00,19.094519528576992,23.72405404319029,22.645675315067873,13.098288058972894,22.456711717146195,70.68668345359862,77.43674811943376,1.0228641170422652,none
2026-06-01 07:45:00,19.396596993212146,23.47352636491207,22.201932862527688,12.744847209049905,22.637958195927286,69.70140628912314,79.0847532906075,1.0293932572518727,none
2026-06-01 07:50:00,18.9194198303826,23.803019109059477,22.71852812105466,13.261048906682014,22.351651898229562,70.84235302283663,80.85739164726199,1.064790672962541,none
2026-06-01 07:55:00,19.182522898782832,23.40870694915306,22.41773748116843,13.08442771780365,22.5095137392697,70.18871470980906,77.40164001248229,0.9755879218676624,none
2026-06-01 08:00:00,19.400367794238072,23.435843319701824,22.407309365317886,12.835033884648482,22.640220676542842,70.16552769083388,78.92182461165636,1.0259153687845566,none
2026-06-01 08:05:00,19.699614130350025,23.206826130660442,22.723408510110314,13.160935485626464,22.819768478210015,70.85272221508878,79.15910712518509,1.09311594227539,none
2026-06-01 08:10:00,20.428392779184552,23.80515320428606,22.788588003905396,13.448304977827267,23.25703566751073,70.99050316923629,80.132881609428,1.0709310156604905,none
2026-06-01 08:15:00,20.07708580172695,23.270043865906338,22.675465311087997,12.95647658003811,23.04625148103617,70.75053821564067,82.95911929127652,1.0821586582065938,none
2026-06-01 08:20:00,20.459549557048803,23.604931545314518,23.310162566803037,13.110082637938259,23.27572973422928,72.04783676406815,79.40009373403403,1.046921221122947,none
2026-06-01 08:25:00,21.30270422959509,23.47860517986222,23.17659420981756,12.9136341360618,23.781622537757052,71.78447840998422,78.61899867517488,1.0179890336794393,none
2026-06-01 08:30:00,20.813284873815018,23.184165081066503,22.620985670918,13.01707044352367,23.487970924289012,70.6335496076444,85.49274126404934,1.0313198225596936,none
2026-06-01 08:35:00,21.42407122857112,23.317269056853004,22.638843537120007,12.69855308799371,23.85444273714267,70.67200023877798,79.13362929295315,1.046782892055985,none
2026-06-01 08:40:00,20.929306986014783,23.91486167171222,22.939124677725633,12.999894097298826,23.55758419160887,71.30379351300374,79.61868367766161,0.9634966199326028,none
2026-06-01 08:45:00,21.394599943011805,23.560497262790346,22.96190717857738,13.008715465966123,23.836759965807083,71.35061887435087,79.28430726161794,1.0245077822145603,none
2026-06-01 08:50:00,21.27103607911308,23.197254897589946,22.60213466087018,13.35979955536895,23.76262164746785,70.59285105074747,79.44646179778074,1.035461918697176,none
2026-06-01 08:55:00,21.689867689363286,23.591598486204607,22.991008980574783,12.64099937745933,24.01392061361797,71.4102106177358,80.15550972603192,1.027828364746045,none
2026-06-01 09:00:00,22.336123254982958,23.456165790521638,23.11759397177044,12.943823308178446,24.401673952989775,71.66656012349975,81.84159295518656,1.1198742354455493,none
2026-06-01 09:05:00,21.48359091099955,24.536213920673255,23.786488147360004,13.257623443566207,23.890154546599728,72.94827574920713,80.8079754465468,1.1011940871253765,none
2026-06-01 09:10:00,22.52272455634103,23.585537152402683,23.42204554422832,12.951645700840249,24.513634733804615,72.26468334375221,82.15419112673284,1.0882178810241658,none
2026-06-01 09:15:00,22.618319274774056,23.38581254588009,22.94967259508324,12.965731693403002,24.570991564864432,71.32549188710094,82.08805734921486,1.0289446558115476,none
2026-06-01 09:20:00,22.459585959702547,23.92600837533613,23.430641708606885,12.833348195023564,24.475751575821526,72.28120494728745,80.41710421123176,1.1009792934988176,none
2026-06-01 09:25:00,22.292511857060333,22.947689149812145,22.75605194564207,12.813478923947448,24.3755071142362,70.92188939234703,80.75262394012755,1.0645900656857314,none
2026-06-01 09:30:00,23.07306134084596,23.528296046914328,23.376101240776567,12.634829246833368,24.843836804507575,72.17604458255799,82.21747335253724,1.0294803970277078,none
2026-06-01 09:35:00,23.005190005893816,24.09832854840432,24.194480890971533,12.87415695047117,24.80311400353629,73.67465181139045,77.77758014399504,1.0232021484908476,none
2026-06-01 09:40:00,23.482255905877324,23.465140214692074,23.51588374950973,12.802128988977575,25.089353543526393,72.44397882330038,84.9964224044766,1.108728624841957,none
2026-06-01 09:45:00,23.569463434338406,22.980009686605577,22.805490287784842,13.023607766731415,25.14167806060304,71.02601996294752,78.97482973894479,1.0138322726922893,none
2026-06-01 09:50:00,24.37222846803319,23.38122461067682,23.71878914184852,12.842466359515253,25.623337080819912,72.82385146324853,79.29807015686205,1.0386005378950802,none
2026-06-01 09:55:00,23.805744887620172,23.93635541228771,24.012465314143835,12.904081802990298,25.283446932572105,73.35547549121434,77.57619805065247,1.0301038757206245,none
2026-06-01 10:00:00,23.66115336377142,23.61282087889623,23.59997346060606,12.909558921388468,25.19669201826285,72.60268992410924,77.6356983840912,0.9880599610265298,none
2026-06-01 10:05:00,24.310342366230465,23.248343167146245,23.27738912889807,12.990366963541925,25.586205419738278,71.98367317800547,81.94806813777947,1.0474817596694987,none
2026-06-01 10:10:00,24.49364506962289,23.294427157846293,23.954191374557553,12.894295548719032,25.696187041773733,73.25164631231458,84.5403865552845,1.0455592151909803,none
2026-06-01 10:15:00,25.115190752521467,23.332089918655058,23.582951733105322,12.787642782012574,26.06911445151288,72.57071083270854,78.8655197783833,1.0569841986982678,none
2026-06-01 10:20:00,25.070205644971182,23.6083593652162,24.121209618401195,13.017153288789567,26.04212338698271,73.54708980998221,80.69463305625504,1.018315401682724,none
2026-06-01 10:25:00,25.042252729929416,23.901458839881595,24.238364567043664,13.213496643252922,26.025351637957648,73.75046395299609,80.44033319142433,1.0522767766553365,none
2026-06-01 10:30:00,25.646788615408543,23.815726903839753,24.419070917868513,13.025693239158155,26.388073169245125,74.05809973048008,82.00048912483352,1.0142992384468603,none
2026-06-01 10:35:00,24.74646829714076,23.63680365463274,24.265000035519787,12.878035912352276,25.847880978284454,73.7962660288733,84.4374289290348,1.0414963249380393,none
2026-06-01 10:40:00,25.125045480825694,23.100506571982756,23.740733419357962,12.975370718981274,26.075027288495416,72.86430813037373,83.04194683596317,1.028879138412585,none
2026-06-01 10:45:00,25.1676791451898,23.101620245801968,23.529141324175065,12.589873445928692,26.10060748711388,72.4691231866236,79.5226814380385,1.0274941968879057,none
2026-06-01 10:50:00,25.538064984617964,23.659975606364128,24.37554050453025,12.972119450092228,26.322838990770776,73.98465440079039,81.05753527141927,1.0538717307704681,none
2026-06-01 10:55:00,25.297235692332578,23.09635867062013,23.54629188148827,12.919929126181906,26.178341415399547,72.50158299731059,81.25611568548446,1.0609915843396245,none
2026-06-01 11:00:00,26.25406037872576,23.43232989367942,24.219923144474958,12.813307928398698,26.752436227235457,73.7186583530676,79.95981873766476,0.9865114959500093,none
2026-06-01 11:05:00,26.061296986444663,23.591245133855853,23.990570645450877,12.849580329533607,26.636778191866796,73.31655949192393,77.80812773300654,1.0174058403431623,none
2026-06-01 11:10:00,25.710074348973524,23.158721801391195,23.62628711829061,12.91795309969207,26.426044609384114,72.6519794965745,78.40244756287396,1.0047024172116885,none
2026-06-01 11:15:00,26.0383302316738,23.19272129969234,23.96058504678434,13.198491655201297,26.62299813900428,73.26307769722035,82.29630530185842,1.0743957971979752,none
2026-06-01 11:20:00,26.714017029788447,23.471763680629653,24.421710557859196,13.218412083356016,27.028410217873066,74.06254004707978,82.5026159916441,1.051991838000775,none
2026-06-01 11:25:00,27.06572781406641,23.651095086257214,24.24074368175334,12.81437496768844,27.239436688439845,73.7545615652016,79.58486527032163,1.0342539919940186,none
2026-06-01 11:30:00,27.668783788746477,23.818455631124127,24.980652585916573,12.896384525351321,27.601270273247884,74.96973306631345,80.52211078812017,1.0218284181498696,none
2026-06-01 11:35:00,28.172932763875405,23.682116030431164,24.771336943107634,12.901482008542285,27.903759658325242,74.63753380940813,82.39452764265928,1.1108956524289895,none
2026-06-01 11:40:00,27.308064650802713,23.522096978497657,24.81481572535238,13.161909103110025,27.384838790481627,74.70726140939038,76.59146225593341,0.9742243153504714,none
2026-06-01 11:45:00,26.878951272787805,23.276141573932886,24.183096233085916,13.029101310526325,27.127370763672683,73.6549124197508,79.10729513832229,1.0208663413949115,none
2026-06-01 11:50:00,26.55190314863276,23.178727901246646,23.86243805938089,13.018557972528209,26.931141889179656,73.08651525396753,84.03574276296528,1.0755138957019112,none
2026-06-01 11:55:00,27.639189031195688,23.346736873501257,24.545906902002777,13.107252522684238,27.583513418717413,74.26975457131626,80.59861543240663,1.0372481095927961,none
2026-06-01 12:00:00,27.331677811368248,23.62298067549417,24.4558798515305,12.880717318317814,27.399006686820947,74.11988163453597,77.74156783059313,0.999014463163539,none
2026-06-01 12:05:00,27.612768792406168,23.600987111988204,24.96073052504276,13.272777314870812,27.5676612754437,74.93849047996953,80.23456458714743,0.9875260106048372,none
2026-06-01 12:10:00,27.653379974857067,22.870029404282462,24.189958873838577,12.99965106851596,27.59202798491424,73.66681481350726,82.04287118453655,1.0355977009495396,none
2026-06-01 12:15:00,27.958402105265264,23.26429689151975,24.537751226955013,12.828817510761619,27.77504126315916,74.25624891547517,74.90693412534284,0.9704739277577068,none
2026-06-01 12:20:00,28.554747637266882,23.861352265481848,25.300098282583832,12.954071951240431,28.13284858236013,75.46027066429482,80.35257163438219,1.0931973108564486,none
2026-06-01 12:25:00,28.30189529172119,23.52376451434124,24.659750353722323,13.246385664841574,27.981137175032714,74.45680863584649,79.25517089081502,1.1019822449844616,none
2026-06-01 12:30:00,28.283372787514406,23.074897326069106,24.273878414546456,12.914971572803244,27.970023672508642,73.81149769929752,76.71600374712611,1.0122042796371407,none
2026-06-01 12:35:00,28.037295333009535,24.206746354479446,25.35416645599772,13.189911559808968,27.82237719980572,75.54140095881779,80.16385451026062,0.9991681398731114,none
2026-06-01 12:40:00,27.88334317643019,23.49131748030557,24.48929232362597,12.874930841445696,27.730005905858114,74.1757085060706,79.72703953647911,1.0599576394632042,none
2026-06-01 12:45:00,28.457233734791032,23.615300187794023,24.75463905526512,12.846867260644537,28.07434024087462,74.61065286250897,79.95181949560472,1.010182261225301,none
2026-06-01 12:50:00,28.725618546175756,23.61985742681354,25.228839234003726,13.13191948211886,28.235371127705456,75.35251941112992,79.30347875951047,1.0179526984682439,none
2026-06-01 12:55:00,29.546466930815527,23.389721360151945,25.263436671352068,12.825205487870852,28.727880158489313,75.4049523429081,77.95732489609172,1.0047931123332352,none
2026-06-01 13:00:00,28.98031303886466,23.28172789545358,24.648687040746278,13.164508050032339,28.388187823318795,74.43875010354068,77.09039433280351,1.0017079848563093,none
2026-06-01 13:05:00,29.406909850069287,24.13650249551978,25.522338459622237,13.07032519980467,28.644145910041573,75.7903518937388,78.61862011945075,1.0183073534108835,none
2026-06-01 13:10:00,28.896368426010113,23.800961760885325,25.064142672514546,12.825281213106482,28.337821055606067,75.09982274470254,81.71850422815213,1.014342975345339,none
2026-06-01 13:15:00,28.701004425694695,23.746581160332603,25.500013123526085,12.985711451201134,28.22060265541682,75.75759503914145,80.4661405874535,1.022668714849835,none
2026-06-01 13:20:00,28.864415591400252,23.672886757515464,25.32425968965284,12.890245141888093,28.31864935484015,75.49659172271434,79.86165334110682,1.0694915541647576,none
2026-06-01 13:25:00,29.032401407141275,23.199004782891496,24.772654516531613,13.069795311333811,28.419440844284765,74.6396524706255,77.92046370185702,1.0223570014036314,none
2026-06-01 13:30:00,30.242424153064363,23.883259057522082,25.85190556437294,13.377559648991086,29.145454491838617,76.26381191895291,79.25217013429157,1.0377767763189958,none
2026-06-01 13:35:00,29.127508282572634,23.247060202596476,24.65036905513615,12.925859079422516,28.47650496954358,74.44149728413416,81.47431511671442,0.9848270770231765,none
2026-06-01 13:40:00,29.852936647781807,23.584986039445194,25.262631770656913,13.1067552547717,28.911761988669085,75.40373503864669,81.00956752497098,1.0765100499554832,none
2026-06-01 13:45:00,29.21427016472603,23.00818302836063,24.799663104154863,13.004888128333503,28.528562098835618,74.6830044816075,79.04560226045457,1.011799221378743,none
2026-06-01 13:50:00,30.00236481113551,22.887742344805744,25.04152995830116,13.004811540612636,29.001418886681307,75.06472256450775,74.7771956970644,1.0319366222075461,none
2026-06-01 13:55:00,29.834379221529776,23.595487360795936,25.37907443454546,12.966958975853693,28.900627532917866,75.57859562831271,78.65030473967684,1.0338306820433456,none
2026-06-01 14:00:00,29.66475145124931,23.257270219841526,25.152153886388767,12.828516510729688,28.798850870749582,75.23550092368329,79.03461096477872,1.01541528484687,none
2026-06-01 14:05:00,29.754431548051915,22.903249728610817,24.895665143558865,13.067027989856491,28.852658928831147,74.83590674643236,78.18578812459448,0.9751526171302204,none
2026-06-01 14:10:00,29.54845297878771,23.662182850884122,25.32053814111787,12.942251650016122,28.729071787272627,75.49100424622382,79.17364843372059,1.098634566192607,none
2026-06-01 14:15:00,30.024711123818676,24.136024231315236,25.785387408128635,12.819039983252255,29.014826674291207,76.16974870616971,81.63310025639043,1.077162220242545,none
2026-06-01 14:20:00,29.696468631961352,23.91686807757402,25.49717352343285,13.202834652449658,28.81788117917681,75.75342227977214,79.92540709408698,1.0652954887433659,none
